set_up,method,n_train,estimated_beta,file_name,running_time_train,running_time_pred,running_datetime,sim,replicate,n,d,corr,prop_NA,true_beta,center_X,pred_beta,pred_intercept,true_intercept,angular_error,mse_error,angular_error_with_intercept,mse_error_with_intercept
SimNLMNAR_rep9_n115000_d5_corr95_NA25,MICE.1.IMP,5000,"[[0.319820311799186, 0.16312326152511, -0.473819837466604, -0.233476598110884, 0.29498426464427], [0.174728519949412]]",SimNLMNAR_rep9_n115000_d5_corr95_NA25_MICE.1.IMP_5000,0.899256229400635,0.0038344860076904,2025-11-28 01:02:08.799382,SimNLMNAR,9.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.319820311799186, 0.16312326152511, -0.473819837466604, -0.233476598110884, 0.29498426464427]",0.174728519949412,0.0,0.747376553547606,0.6670615815362938,0.778670964858226,0.5609729938941969
SimNLMNAR_rep0_n115000_d5_corr95_NA25,MICE.1.IMP,10000,"[[0.264748181274703, 0.44130120727568, -0.569242870822213, -0.343979394727564, 0.311694582301351], [0.185418211427713]]",SimNLMNAR_rep0_n115000_d5_corr95_NA25_MICE.1.IMP_10000,0.325425624847412,0.0044944286346435,2025-11-28 01:02:09.73442,SimNLMNAR,0.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.264748181274703, 0.44130120727568, -0.569242870822213, -0.343979394727564, 0.311694582301351]",0.185418211427713,0.0,1.0026629851304354,0.759429020084149,1.015827803106602,0.6385875022582995
SimNLMNAR_rep1_n115000_d5_corr95_NA25,MICE.1.IMP,10000,"[[0.331765513096864, 0.268765364335204, -0.463754036084539, -0.319393762188341, 0.290004455090366], [0.205747280583396]]",SimNLMNAR_rep1_n115000_d5_corr95_NA25_MICE.1.IMP_10000,1.07421493530273,0.0044479370117187,2025-11-28 01:02:10.098384,SimNLMNAR,1.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.331765513096864, 0.268765364335204, -0.463754036084539, -0.319393762188341, 0.290004455090366]",0.205747280583396,0.0,0.7996267742293391,0.6698389555173188,0.832553692992241,0.5652544535090093
SimNLMNAR_rep2_n115000_d5_corr95_NA25,MICE.1.IMP,10000,"[[0.406671583835, 0.258140554611534, -0.493639290469721, -0.301427288129112, 0.286793060749536], [0.21910306369391]]",SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.1.IMP_10000,0.325439929962158,0.0043742656707763,2025-11-28 01:02:11.210474,SimNLMNAR,2.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.406671583835, 0.258140554611534, -0.493639290469721, -0.301427288129112, 0.286793060749536]",0.21910306369391,0.0,0.7563046703339261,0.6341426982991009,0.792771531189481,0.5364532740025937
SimNLMNAR_rep3_n115000_d5_corr95_NA25,MICE.1.IMP,10000,"[[0.440074483746277, 0.274672680402917, -0.534628120217249, -0.28361728068738, 0.290460688450256], [0.20496204560584]]",SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.1.IMP_10000,0.74345064163208,0.0047059059143066,2025-11-28 01:02:11.580605,SimNLMNAR,3.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.440074483746277, 0.274672680402917, -0.534628120217249, -0.28361728068738, 0.290460688450256]",0.20496204560584,0.0,0.7721759937848199,0.6283870495687436,0.8004830892421972,0.5306574479971081
SimNLMNAR_rep4_n115000_d5_corr95_NA25,MICE.1.IMP,10000,"[[0.317849592520007, 0.343755384196795, -0.465025142510258, -0.318201646133498, 0.262547169645553], [0.133196902205601]]",SimNLMNAR_rep4_n115000_d5_corr95_NA25_MICE.1.IMP_10000,0.292709112167358,0.0080969333648681,2025-11-28 01:02:12.360854,SimNLMNAR,4.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.317849592520007, 0.343755384196795, -0.465025142510258, -0.318201646133498, 0.262547169645553]",0.133196902205601,0.0,0.8869832209241667,0.7114070785656299,0.8986096006747251,0.595796134597553
SimNLMNAR_rep5_n115000_d5_corr95_NA25,MICE.1.IMP,10000,"[[0.54876693368239, -0.0215719936722123, -0.399533757883548, -0.267912726668981, 0.274699305000988], [0.262648151987527]]",SimNLMNAR_rep5_n115000_d5_corr95_NA25_MICE.1.IMP_10000,0.735439777374268,0.0081474781036377,2025-11-28 01:02:12.70115,SimNLMNAR,5.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.54876693368239, -0.0215719936722123, -0.399533757883548, -0.267912726668981, 0.274699305000988]",0.262648151987527,0.0,0.39461424542296697,0.5037571292123866,0.50560318468475,0.43129494963406606
SimNLMNAR_rep6_n115000_d5_corr95_NA25,MICE.1.IMP,10000,"[[0.403483098554944, 0.302848073111132, -0.546149122659549, -0.299546665996619, 0.293286045101218], [0.21836862201696]]",SimNLMNAR_rep6_n115000_d5_corr95_NA25_MICE.1.IMP_10000,0.295219659805298,0.0041339397430419,2025-11-28 01:02:13.477862,SimNLMNAR,6.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.403483098554944, 0.302848073111132, -0.546149122659549, -0.299546665996619, 0.293286045101218]",0.21836862201696,0.0,0.8150839811896587,0.6505667669433919,0.8440945890988921,0.5500864482997575
SimNLMNAR_rep7_n115000_d5_corr95_NA25,MICE.1.IMP,10000,"[[0.412207301762343, 0.293088438780888, -0.566178617174481, -0.325246642208921, 0.297858531202659], [0.196171751238628]]",SimNLMNAR_rep7_n115000_d5_corr95_NA25_MICE.1.IMP_10000,1.12583875656128,0.008148193359375,2025-11-28 01:02:09.943312,SimNLMNAR,7.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.412207301762343, 0.293088438780888, -0.566178617174481, -0.325246642208921, 0.297858531202659]",0.196171751238628,0.0,0.7984396886388567,0.6341335060326722,0.8216237422752762,0.5348584810245651
SimNLMNAR_rep8_n115000_d5_corr95_NA25,MICE.1.IMP,10000,"[[0.220742341901774, 0.396359544134419, -0.547204848360781, -0.274559622930475, 0.31524461981001], [0.173267430880149]]",SimNLMNAR_rep8_n115000_d5_corr95_NA25_MICE.1.IMP_10000,0.296416521072388,0.0146477222442627,2025-11-28 01:02:11.118398,SimNLMNAR,8.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.220742341901774, 0.396359544134419, -0.547204848360781, -0.274559622930475, 0.31524461981001]",0.173267430880149,0.0,1.026785886487516,0.7853795465221771,1.0396620537347658,0.6594865558691155
SimNLMNAR_rep9_n115000_d5_corr95_NA25,MICE.1.IMP,10000,"[[0.299318077577758, 0.304778811063958, -0.478418328163839, -0.310553612747718, 0.306510476241849], [0.178618356327058]]",SimNLMNAR_rep9_n115000_d5_corr95_NA25_MICE.1.IMP_10000,0.676138639450073,0.0067448616027832,2025-11-28 01:02:11.471249,SimNLMNAR,9.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.299318077577758, 0.304778811063958, -0.478418328163839, -0.310553612747718, 0.306510476241849]",0.178618356327058,0.0,0.8617296972038206,0.6983704370721793,0.8834063243630186,0.5872927837629794
SimNLMNAR_rep0_n115000_d5_corr95_NA25,MICE.1.IMP,50000,"[[0.352976205468669, 0.322861695059538, -0.521230577649738, -0.30678943997947, 0.300909578711372], [0.212990834771007]]",SimNLMNAR_rep0_n115000_d5_corr95_NA25_MICE.1.IMP_50000,1.84054017066956,0.0086545944213867,2025-11-28 01:02:12.187194,SimNLMNAR,0.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.352976205468669, 0.322861695059538, -0.521230577649738, -0.30678943997947, 0.300909578711372]",0.212990834771007,0.0,0.8528682925585903,0.6791254590155958,0.8801007232439176,0.5734987317957382
SimNLMNAR_rep1_n115000_d5_corr95_NA25,MICE.1.IMP,50000,"[[0.367139118670346, 0.252896098607323, -0.514650601810738, -0.285804776252551, 0.301760928655477], [0.217479478575083]]",SimNLMNAR_rep1_n115000_d5_corr95_NA25_MICE.1.IMP_50000,1.40918803215027,0.0087590217590332,2025-11-28 01:02:14.078387,SimNLMNAR,1.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.367139118670346, 0.252896098607323, -0.514650601810738, -0.285804776252551, 0.301760928655477]",0.217479478575083,0.0,0.7885076958563567,0.6531397672334699,0.8229193127037537,0.5521660266281065
SimNLMNAR_rep2_n115000_d5_corr95_NA25,MICE.1.IMP,50000,"[[0.363198613345449, 0.281475237099954, -0.511318807526125, -0.303667372696057, 0.301409339399786], [0.209529477297888]]",SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.1.IMP_50000,1.89737558364868,0.0091373920440673,2025-11-28 01:02:15.526903,SimNLMNAR,2.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.363198613345449, 0.281475237099954, -0.511318807526125, -0.303667372696057, 0.301409339399786]",0.209529477297888,0.0,0.808229163036549,0.6597112789103297,0.8382664153941751,0.5570764994013957
SimNLMNAR_rep3_n115000_d5_corr95_NA25,MICE.1.IMP,50000,"[[0.331057763023571, 0.309016507028209, -0.512775891017338, -0.288636969255144, 0.294366648697778], [0.197444318841752]]",SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.1.IMP_50000,0.983587265014648,0.0087792873382568,2025-11-28 01:02:17.4774,SimNLMNAR,3.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.331057763023571, 0.309016507028209, -0.512775891017338, -0.288636969255144, 0.294366648697778]",0.197444318841752,0.0,0.8624961663776507,0.6923833092772546,0.887264979954934,0.583483467571526
SimNLMNAR_rep4_n115000_d5_corr95_NA25,MICE.1.IMP,50000,"[[0.350505438144176, 0.276701506406616, -0.543359800133976, -0.269091316051854, 0.296465070997517], [0.175039753243275]]",SimNLMNAR_rep4_n115000_d5_corr95_NA25_MICE.1.IMP_50000,1.39913463592529,0.00881028175354,2025-11-28 01:02:18.500813,SimNLMNAR,4.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.350505438144176, 0.276701506406616, -0.543359800133976, -0.269091316051854, 0.296465070997517]",0.175039753243275,0.0,0.8388949342462043,0.6764341295706685,0.8590171152417744,0.5688015938448016
SimNLMNAR_rep5_n115000_d5_corr95_NA25,MICE.1.IMP,50000,"[[0.364979221045261, 0.241894486431229, -0.499578679343668, -0.27455781271116, 0.29105343688491], [0.221380826614077]]",SimNLMNAR_rep5_n115000_d5_corr95_NA25_MICE.1.IMP_50000,1.43229603767395,0.0094351768493652,2025-11-28 01:02:19.942782,SimNLMNAR,5.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.364979221045261, 0.241894486431229, -0.499578679343668, -0.27455781271116, 0.29105343688491]",0.221380826614077,0.0,0.7808019856154595,0.6565766089915339,0.8188494324755992,0.5553154192250003
SimNLMNAR_rep6_n115000_d5_corr95_NA25,MICE.1.IMP,50000,"[[0.417484278078184, 0.254230061325891, -0.53764713035939, -0.289842948147172, 0.287847694252495], [0.201450512101593]]",SimNLMNAR_rep6_n115000_d5_corr95_NA25_MICE.1.IMP_50000,1.40311026573181,0.0086481571197509,2025-11-28 01:02:21.414834,SimNLMNAR,6.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.417484278078184, 0.254230061325891, -0.53764713035939, -0.289842948147172, 0.287847694252495]",0.201450512101593,0.0,0.767653518455003,0.6306794639411049,0.7962276242433224,0.5323299380885864
SimNLMNAR_rep7_n115000_d5_corr95_NA25,MICE.1.IMP,50000,"[[0.348186389428092, 0.286893352504445, -0.533481250083647, -0.279781041004669, 0.293176470418894], [0.174060717207537]]",SimNLMNAR_rep7_n115000_d5_corr95_NA25_MICE.1.IMP_50000,0.990072965621948,0.013056755065918,2025-11-28 01:02:22.857323,SimNLMNAR,7.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.348186389428092, 0.286893352504445, -0.533481250083647, -0.279781041004669, 0.293176470418894]",0.174060717207537,0.0,0.8419298745889391,0.6785552680159194,0.861792992591353,0.5705122455590665
SimNLMNAR_rep8_n115000_d5_corr95_NA25,MICE.1.IMP,50000,"[[0.402027258407125, 0.205247812854277, -0.496758882132362, -0.283412291455859, 0.293420801124992], [0.205502938502273]]",SimNLMNAR_rep8_n115000_d5_corr95_NA25_MICE.1.IMP_50000,1.78515148162842,0.0083510875701904,2025-11-28 01:02:23.89027,SimNLMNAR,8.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.402027258407125, 0.205247812854277, -0.496758882132362, -0.283412291455859, 0.293420801124992]",0.205502938502273,0.0,0.7180116551685197,0.6226224676523182,0.754533826018709,0.5258906326657767
SimNLMNAR_rep9_n115000_d5_corr95_NA25,MICE.1.IMP,50000,"[[0.310777262236747, 0.30994217550063, -0.514969480857558, -0.271268399092927, 0.285808814713425], [0.170309012016107]]",SimNLMNAR_rep9_n115000_d5_corr95_NA25_MICE.1.IMP_50000,0.917032718658447,0.0080232620239257,2025-11-28 01:02:25.717286,SimNLMNAR,9.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.310777262236747, 0.30994217550063, -0.514969480857558, -0.271268399092927, 0.285808814713425]",0.170309012016107,0.0,0.8881051016117576,0.7107643521539587,0.9065449027696321,0.5971378200572827
SimNLMNAR_rep0_n115000_d5_corr95_NA25,MICE.1.Y.IMP,100,"[[-2.93689965780383, 1.77044259033544, 0.539936936254236, -0.206737282282923, 0.437674255416202], [0.551531308040974]]",SimNLMNAR_rep0_n115000_d5_corr95_NA25_MICE.1.Y.IMP_100,0.1622314453125,0.0033338069915771,2025-11-28 01:02:26.677681,SimNLMNAR,0.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[-2.93689965780383, 1.77044259033544, 0.539936936254236, -0.206737282282923, 0.437674255416202]",0.551531308040974,0.0,2.337043739591148,5.710799385093429,2.3254109485943473,4.809697284869422
SimNLMNAR_rep1_n115000_d5_corr95_NA25,MICE.1.Y.IMP,100,"[[2.21743626308017, -2.36580821081006, -1.69955629136284, -0.26417920692624, 1.02739862063485], [-0.262601798511499]]",SimNLMNAR_rep1_n115000_d5_corr95_NA25_MICE.1.Y.IMP_100,0.571916818618774,0.0043168067932128,2025-11-28 01:02:26.874357,SimNLMNAR,1.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[2.21743626308017, -2.36580821081006, -1.69955629136284, -0.26417920692624, 1.02739862063485]",-0.262601798511499,0.0,0.609828249065526,1.0961955357464708,0.6132050418726049,0.9249895638856379
SimNLMNAR_rep2_n115000_d5_corr95_NA25,MICE.1.Y.IMP,100,"[[0.633921685478428, -0.819500771783624, -1.06328115836642, -0.770154987206351, 0.960719439750915], [-0.747350938067111]]",SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.1.Y.IMP_100,0.1518235206604,0.0034000873565673,2025-11-28 01:02:27.478966,SimNLMNAR,2.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.633921685478428, -0.819500771783624, -1.06328115836642, -0.770154987206351, 0.960719439750915]",-0.747350938067111,0.0,0.5483854186931324,0.28224385822232784,0.6505987747490278,0.3282921192902383
SimNLMNAR_rep3_n115000_d5_corr95_NA25,MICE.1.Y.IMP,100,"[[0.231184899004941, 3.05892711055664, -1.0383461472021, -1.38078228743725, 1.07746411245599], [-0.289566007883083]]",SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.1.Y.IMP_100,0.151353359222412,0.0033280849456787,2025-11-28 01:02:27.6724,SimNLMNAR,3.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.231184899004941, 3.05892711055664, -1.0383461472021, -1.38078228743725, 1.07746411245599]",-0.289566007883083,0.0,1.3950761558645646,3.1629617398678715,1.3956226976875654,2.6497761953767838
SimNLMNAR_rep4_n115000_d5_corr95_NA25,MICE.1.Y.IMP,100,"[[-2.42130435043997, 2.7110662602371, -0.100892987695701, -0.645637782412766, 0.649654625992953], [0.0263232683505633]]",SimNLMNAR_rep4_n115000_d5_corr95_NA25_MICE.1.Y.IMP_100,0.148297786712646,0.0033385753631591,2025-11-28 01:02:27.855685,SimNLMNAR,4.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[-2.42130435043997, 2.7110662602371, -0.100892987695701, -0.645637782412766, 0.649654625992953]",0.0263232683505633,0.0,2.09589463557108,5.564032044326399,2.095880361862974,4.636808856014775
SimNLMNAR_rep5_n115000_d5_corr95_NA25,MICE.1.Y.IMP,100,"[[7.4108161535841, 1.59631128961784, -3.90733146561302, -3.5849651346302, 1.52574032288929], [0.548325910620453]]",SimNLMNAR_rep5_n115000_d5_corr95_NA25_MICE.1.Y.IMP_100,0.156438589096069,0.0033121109008789,2025-11-28 01:02:28.035643,SimNLMNAR,5.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[7.4108161535841, 1.59631128961784, -3.90733146561302, -3.5849651346302, 1.52574032288929]",0.548325910620453,0.0,0.5429783884369973,11.304738669906396,0.545798006492301,9.470725775631621
SimNLMNAR_rep6_n115000_d5_corr95_NA25,MICE.1.Y.IMP,100,"[[27.1827077572705, -20.7702640287806, -10.1704195759364, -3.27308822068458, 7.95551038631691], [-4.69159529855368]]",SimNLMNAR_rep6_n115000_d5_corr95_NA25_MICE.1.Y.IMP_100,0.150137901306152,0.0053217411041259,2025-11-28 01:02:28.224488,SimNLMNAR,6.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[27.1827077572705, -20.7702640287806, -10.1704195759364, -3.27308822068458, 7.95551038631691]",-4.69159529855368,0.0,0.5191424688790452,241.53566886717402,0.5330904344067497,204.94823513021353
SimNLMNAR_rep7_n115000_d5_corr95_NA25,MICE.1.Y.IMP,100,"[[3.4827462590277, -3.2355296042829, 2.39044762454781, -2.40163488728688, 0.863190704727712], [2.26519733703037]]",SimNLMNAR_rep7_n115000_d5_corr95_NA25_MICE.1.Y.IMP_100,0.161394834518433,0.003413438796997,2025-11-28 01:02:28.408624,SimNLMNAR,7.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[3.4827462590277, -3.2355296042829, 2.39044762454781, -2.40163488728688, 0.863190704727712]",2.26519733703037,0.0,0.7652410390677221,4.124307538922805,0.8321110997407,4.292109445050584
SimNLMNAR_rep8_n115000_d5_corr95_NA25,MICE.1.Y.IMP,100,"[[1.44725767067509, 0.260521813800014, -1.68257767346098, -0.653571427043095, 0.932033684029573], [0.388805927880495]]",SimNLMNAR_rep8_n115000_d5_corr95_NA25_MICE.1.Y.IMP_100,0.161736011505127,0.003342866897583,2025-11-28 01:02:28.603295,SimNLMNAR,8.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[1.44725767067509, 0.260521813800014, -1.68257767346098, -0.653571427043095, 0.932033684029573]",0.388805927880495,0.0,0.63866020985955,0.4610430844167248,0.6543946766888596,0.40939757860643944
SimNLMNAR_rep9_n115000_d5_corr95_NA25,MICE.1.Y.IMP,100,"[[1.12411111056358, 1.07991703817612, -0.862204829869505, -1.64985239073624, 0.729697450728462], [0.340240096605895]]",SimNLMNAR_rep9_n115000_d5_corr95_NA25_MICE.1.Y.IMP_100,0.545617580413818,0.0033562183380127,2025-11-28 01:02:28.798092,SimNLMNAR,9.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[1.12411111056358, 1.07991703817612, -0.862204829869505, -1.64985239073624, 0.729697450728462]",0.340240096605895,0.0,0.8005687974290052,0.7149567191434371,0.8091527586921535,0.615091153175929
SimNLMNAR_rep0_n115000_d5_corr95_NA25,MICE.1.Y.IMP,500,"[[0.0943505644578417, 2.04466860970641, -1.92734704781504, -0.652735098468802, 0.76221728584023], [-0.139159642374371]]",SimNLMNAR_rep0_n115000_d5_corr95_NA25_MICE.1.Y.IMP_500,0.159482002258301,0.0035104751586914,2025-11-28 01:02:29.376731,SimNLMNAR,0.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.0943505644578417, 2.04466860970641, -1.92734704781504, -0.652735098468802, 0.76221728584023]",-0.139159642374371,0.0,1.381428969124278,2.308482786694084,1.3816368818957985,1.9269632232560303
SimNLMNAR_rep1_n115000_d5_corr95_NA25,MICE.1.Y.IMP,500,"[[0.184986235126505, 1.00221220273454, -1.20857241355761, -0.62442641262927, 0.64323901487368], [-0.00796591729391499]]",SimNLMNAR_rep1_n115000_d5_corr95_NA25_MICE.1.Y.IMP_500,0.605508089065552,0.0041308403015136,2025-11-28 01:02:16.772991,SimNLMNAR,1.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.184986235126505, 1.00221220273454, -1.20857241355761, -0.62442641262927, 0.64323901487368]",-0.0079659172939149,0.0,1.1865428839834293,1.0780286883117278,1.186546768100693,0.8983678162328287
SimNLMNAR_rep2_n115000_d5_corr95_NA25,MICE.1.Y.IMP,500,"[[1.34884029595724, -0.750880925202777, -1.23680926560096, -0.690398895030774, 0.943234863321663], [0.0829899961328461]]",SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.1.Y.IMP_500,0.557676553726196,0.0136804580688477,2025-11-28 01:02:17.429124,SimNLMNAR,2.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[1.34884029595724, -0.750880925202777, -1.23680926560096, -0.690398895030774, 0.943234863321663]",0.0829899961328461,0.0,0.38065401540137134,0.14996849445404947,0.38227918748603024,0.12612163528806286
SimNLMNAR_rep3_n115000_d5_corr95_NA25,MICE.1.Y.IMP,500,"[[1.93666401319946, 0.175752568085796, -1.32640693928797, -1.31517335072359, 1.02077046243126], [0.244717989689291]]",SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.1.Y.IMP_500,0.161909103393555,0.0034036636352539,2025-11-28 01:02:18.040854,SimNLMNAR,3.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[1.93666401319946, 0.175752568085796, -1.32640693928797, -1.31517335072359, 1.02077046243126]",0.244717989689291,0.0,0.4067868365545552,0.2875386980811222,0.41502457727141656,0.24959673081386322
